id,scan_id,name,severity,confidence,url,parameter,description,is_false_positive,ml_confidence,created_at
13254,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3351.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.385459+00:00
13255,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3338.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.390959+00:00
13256,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3337.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.397567+00:00
13257,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3332.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.402877+00:00
13258,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3329.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.408529+00:00
13259,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3392.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.414479+00:00
13260,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3324.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.419792+00:00
13261,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3308.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.424947+00:00
13262,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3322.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.431538+00:00
13263,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3317.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.436822+00:00
13264,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3292.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.441985+00:00
13265,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3310.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.447949+00:00
13266,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3314.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.452549+00:00
13267,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3313.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.458082+00:00
13268,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3289.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.464476+00:00
13269,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3274.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.470260+00:00
13270,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3303.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.478173+00:00
13271,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3302.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.482954+00:00
13272,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3306.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.488322+00:00
13273,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3296.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.494210+00:00
13274,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3279.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.501590+00:00
13275,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3295.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.506719+00:00
13276,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3160.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.511783+00:00
13277,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3275.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.517760+00:00
13278,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3291.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.522630+00:00
13279,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3293.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.527669+00:00
13280,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3298.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.533620+00:00
13281,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3286.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.538205+00:00
13282,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3264.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.542737+00:00
13283,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3278.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.548229+00:00
13284,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3283.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.553109+00:00
13285,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3288.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.558244+00:00
13286,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3271.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.564392+00:00
13287,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3272.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.569607+00:00
13288,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3282.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.574259+00:00
13289,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3276.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.579632+00:00
13290,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3280.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.584921+00:00
13291,19,Content Security Policy (CSP) Header Not Set,medium,0.9,https://lahore.comsats.edu.pk/offices/procurement/download/case-3246-1.pdf,,"Content Security Policy (CSP) is an added layer of security that helps to detect and mitigate certain types of attacks, including Cross Site Scripting (XSS) and data injection attacks. These attacks are used for everything from data theft to site defacement or distribution of malware. CSP provides a set of standard HTTP headers that allow website owners to declare approved sources of content that browsers should be allowed to load on that page — covered types are JavaScript, CSS, HTML frames, fonts, images and embeddable objects such as Java applets, ActiveX, audio and video files.",,,2025-11-25T08:57:57.590803+00:00
13292,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3246-1.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.596923+00:00
13293,19,Content Security Policy (CSP) Header Not Set,medium,0.9,https://lahore.comsats.edu.pk/offices/procurement/download/case-3262.pdf,,"Content Security Policy (CSP) is an added layer of security that helps to detect and mitigate certain types of attacks, including Cross Site Scripting (XSS) and data injection attacks. These attacks are used for everything from data theft to site defacement or distribution of malware. CSP provides a set of standard HTTP headers that allow website owners to declare approved sources of content that browsers should be allowed to load on that page — covered types are JavaScript, CSS, HTML frames, fonts, images and embeddable objects such as Java applets, ActiveX, audio and video files.",,,2025-11-25T08:57:57.602935+00:00
13294,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3262.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.607791+00:00
13295,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3270.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.612993+00:00
13296,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3261.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.617821+00:00
13297,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3268.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.623588+00:00
13298,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3255.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.629427+00:00
13299,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3259.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.633727+00:00
13300,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3246.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.638612+00:00
13301,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3258.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.643547+00:00
13302,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3253.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.648836+00:00
13303,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3254.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.654579+00:00
13304,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3238.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.658786+00:00
13305,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3243.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.663563+00:00
13306,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3239.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.668201+00:00
13307,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3247.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.673790+00:00
13308,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3240.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.680571+00:00
13309,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3237.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.686893+00:00
13310,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3233.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.691841+00:00
13311,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3223.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.696640+00:00
13312,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3236.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.701948+00:00
13313,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3232.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.706982+00:00
13314,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3192.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.711795+00:00
13315,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3231.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.718009+00:00
13316,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3234.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.722664+00:00
13317,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3221.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.728349+00:00
13318,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3213.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.733915+00:00
13319,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3224.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.738248+00:00
13320,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3211.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.742884+00:00
13321,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3184.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.747732+00:00
13322,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3215.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.751679+00:00
13323,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3206.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.755966+00:00
13324,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3190.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.760257+00:00
13325,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3208.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.765481+00:00
13326,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/offices/procurement/download/case-3196.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:57:57.769703+00:00
